,age,height,weight,overall_rating,potential,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
aggression,0.32470245260214714,-0.26869624421725774,-0.17789163685252135,0.13040772070850903,0.03521695243443483,-0.09066393474273308,-0.028015499427095164,-0.11618560679697414,-0.04405416146892208,-0.19812694642549736,-0.01141792363031026,-0.17908687551481722,-0.09354770998708176,0.35729157273422035,0.19432995355902227,0.2678987756793091,0.28267438002492723,0.22178080727015945,0.15472150611714922,0.18958001411998537,0.11647919849844907,0.16285813534310942,0.4986536632978738,0.08467662842822858,-0.22906414846102202,1.0,0.39836516599153426,0.0811992268432538,0.2871588370944201,0.32214677597060454,-0.07337402456312656,-0.009798946133923134,-0.044350250039187696,0.08558101620708976,0.08866065697744055,0.11380744507974544,0.03164800807020374,0.09459152664225472
interceptions,-0.011289038200019861,-0.182187971743062,-0.11955014522570367,0.065471898969637,0.14598668580679258,0.33844564105964126,0.3582692931510297,0.2491285984673964,-0.0216638755937551,-0.06666151529046563,0.2967530850337416,-0.08820503312143607,0.15667781742960982,0.7864575034266208,0.08902445928224356,0.12943213980191756,0.20381553299856903,0.12201781398467935,0.06553611126713334,0.21052804825651114,0.06948769806056544,0.13118261469498396,0.411740538318998,0.025221573579802745,0.26219620633071333,0.39836516599153426,1.0,0.5314959472643506,0.48199528073085846,0.7816829995746102,0.33997238619483866,0.36975351482408575,0.194624473653254,-0.01227938011985367,0.03293416513814894,0.09165908371411248,0.016086800941358968,0.04288133757278803
positioning,-0.1809501764083955,-0.0035433398491843283,0.024497865654720636,-0.03852277900707086,0.029247422722353207,0.5311132108111137,0.5483545984088545,0.4585504123006019,0.14239493081067864,0.14088973806235297,0.4766824435764544,0.2254099522281512,0.2370016799768319,0.5685555099029564,0.11367763240848161,0.12361753881980511,0.07371073747980124,0.11167892305507604,-0.0016849719544723557,0.18230714603298226,0.1755791484887649,0.1314093787662928,0.28070049740370306,-0.07528111275083073,0.5222319202740748,0.0811992268432538,0.5314959472643506,1.0,0.19468135050304883,0.5518800834087036,0.5615855575766664,0.5357965407001878,0.3714030902803616,-0.09014977851898626,-0.06667727438517308,0.0338631509078083,-0.061475336493084405,-0.01268106027926791
vision,0.11048985155126465,-0.19828138783591068,-0.14656533238566896,0.17839357009971074,0.1868902272403196,-0.002070658354528337,-0.03149347635914318,-0.017597598096865764,0.08409156485909913,-0.20497973961514693,0.034181751888405554,-0.22985199627892916,-0.07816852380580586,0.4839230430420161,-0.015950624202850254,0.1583332620416668,0.21214576326108453,0.1430467493276649,0.19341320367192097,0.1931343031980214,-0.05437167713563013,0.2006962760020571,0.2981777943026613,-0.05844779064702959,-0.08536686177117536,0.2871588370944201,0.48199528073085846,0.19468135050304883,1.0,0.32624476835595045,0.0071459654773409825,0.06597921550453861,0.03475745699730235,0.15927312514045672,0.13218300143726017,0.20537343503605607,0.11928870660605395,0.13208531341442906
penalties,-0.03892227041233682,-0.18828478895195883,-0.07417265549535806,-0.01688763355338292,0.07101946522737325,0.34044850281993166,0.3765553527004198,0.27109511004368186,0.025272301208821832,-0.04349639834464495,0.2547779259171596,-0.1293488889564758,0.19200960677369097,0.7763009499953649,0.10676929906301028,0.15607545852056498,0.23438430467124996,0.14030585159828024,-0.06060573050820748,0.260926481862593,0.13523452023663105,0.08677841960654101,0.42675049629669537,-0.06401182702631687,0.29194756269925154,0.32214677597060454,0.7816829995746102,0.5518800834087036,0.32624476835595045,1.0,0.3474281048294422,0.345946084078127,0.20378655981857524,-0.055156622838064634,-0.0777143833626086,0.05306018672064246,-0.03199612494531687,0.00730946760578134
marking,-0.06098738096305578,-0.026820579024527468,0.0229914793937165,0.05228483701036277,0.029960934838913437,0.8475023293974924,0.8569251261812537,0.7002398742704576,0.1404187949001927,0.5480756650191334,0.7094952267717549,0.5419010367799696,0.4457835535314665,0.37494872781063127,0.21629591148012883,0.04055166478572125,-0.012329065650929654,-0.007972548042164669,-0.0028915990714620476,0.014908688321159689,0.1731939286048125,0.04012437600618318,0.022912383920827718,-0.07275233108160474,0.7738323712090542,-0.07337402456312656,0.33997238619483866,0.5615855575766664,0.0071459654773409825,0.3474281048294422,1.0,0.7616125975404388,0.6806887700722256,0.027472673709687635,0.01411057682293429,0.06912997880901653,0.00887016969938099,0.11065151085742919
standing_tackle,-0.027950292818019144,0.02297223557581389,0.07112528990510601,0.1061663934066788,0.07050675109321895,0.7512186580241542,0.7709998028450017,0.6995579923657619,0.187690731467831,0.43610382926045205,0.647999148496197,0.4682068166957374,0.3683945657757616,0.4153871787961442,0.311617511849735,0.001964291212943579,-0.049661211068403974,0.04306154162157607,0.094268245946637,0.03850269548004478,0.21762841153616905,0.18288276726465216,0.048824799297800904,-0.08450538198432503,0.7178997327436345,-0.009798946133923134,0.36975351482408575,0.5357965407001878,0.06597921550453861,0.345946084078127,0.7616125975404388,1.0,0.7241863924311781,0.0763289673211483,0.04302107221542972,0.09695476968982858,0.06624468256807238,0.12679691868133353
sliding_tackle,0.06618271489621876,-0.0942986216235516,0.037269836736849346,0.16380540728886472,0.1364418263189375,0.6692536932687574,0.6718476454669478,0.6246492328123805,0.18395611650585794,0.5725057238011132,0.5855695304667132,0.46618540545036496,0.4388765952953022,0.3129453333778288,0.22128678189850895,0.05624343789425094,-0.026006909078612153,0.11339614015053481,0.10106890188941672,0.04043270009829333,0.20403508722487954,0.17492493906821513,0.054580689118377,-0.01873232071114063,0.5293882395975569,-0.044350250039187696,0.194624473653254,0.3714030902803616,0.03475745699730235,0.20378655981857524,0.6806887700722256,0.7241863924311781,1.0,0.12270732083564623,0.10248290254652215,0.1536159042382563,0.12990516421202888,0.17737680752194956
gk_diving,0.36708794369457937,-0.014717928530171072,-0.0625983639637905,0.8979193294953154,0.7209860969043156,0.058558420288604654,-0.04366682505994622,-0.0417530983334117,0.1343684349488664,0.10821519983932644,0.0692890281962998,0.03521020118465992,-0.009767922802016507,0.02656785885720614,0.210020161430046,0.30547798390474046,0.24914961104694133,0.3233942902497981,0.40535279839263116,-0.09025535812031386,0.045127495421218494,0.42789433863965587,0.05874108614667295,0.14937841938460236,0.010219516375952219,0.08558101620708976,-0.01227938011985367,-0.09014977851898626,0.15927312514045672,-0.055156622838064634,0.027472673709687635,0.0763289673211483,0.12270732083564623,1.0,0.6329079300328828,0.6147088737157169,0.693742612511103,0.8415355704165254
gk_handling,0.35780878388143766,-0.06716573674422432,-0.02616461370648957,0.8281482167136965,0.6501822527433672,0.03733687437665598,-0.027030600471931596,-0.017000402523332358,0.06841572863239145,0.11775981967794395,0.03327967079292297,0.030062457213536533,-0.02041377182332869,0.06032601661337508,0.10229152803548316,0.14266166428942664,0.045096063254533816,0.12876838713869734,0.41126902862332076,-0.09172080884233608,0.0664824706273119,0.31722730486615597,0.049109826244102435,0.12961713154848412,0.012743652994887037,0.08866065697744055,0.03293416513814894,-0.06667727438517308,0.13218300143726017,-0.0777143833626086,0.01411057682293429,0.04302107221542972,0.10248290254652215,0.6329079300328828,1.0,0.5529525099476958,0.7392069129423149,0.6063637417308106
gk_kicking,0.3174342752695981,-0.0374336595911355,-0.026086196459306682,0.6697274121569193,0.4977495829260127,0.10667247362526758,0.02794504972990549,0.06905362966828966,0.22251580837235546,0.1338471524363256,0.12785943849113213,0.06478358475634528,0.007009668272345383,0.2352136341038382,0.2569714177624984,0.12860299413628107,0.17581365904159846,0.18397920837261095,0.3284673465667679,-0.0793434161311079,0.08110122921324278,0.198165084240106,0.10132254949941724,0.14141227746659643,0.05261384027912939,0.11380744507974544,0.09165908371411248,0.0338631509078083,0.20537343503605607,0.05306018672064246,0.06912997880901653,0.09695476968982858,0.1536159042382563,0.6147088737157169,0.5529525099476958,1.0,0.6048052781577082,0.5015528426587513
gk_positioning,0.47368041163098046,0.06026194182807014,0.1006071885719675,0.8631620135854412,0.6255959204530622,0.04320020452489589,-0.014477237158689898,0.007979682697737299,0.06467390976991767,0.09910025482261393,0.020708708480501218,0.002177038506239494,-0.011425185601585059,0.055629319412000625,0.16417350946135933,0.17306166829953462,0.0900874533506784,0.14612855097702745,0.42019591833082587,-0.16914844094960887,0.11484299020200499,0.266250044330156,0.06236135445816992,0.21198835141295827,0.002019068846918013,0.03164800807020374,0.016086800941358968,-0.061475336493084405,0.11928870660605395,-0.03199612494531687,0.00887016969938099,0.06624468256807238,0.12990516421202888,0.693742612511103,0.7392069129423149,0.6048052781577082,1.0,0.6385164499038559
gk_reflexes,0.26908921771527056,-0.0435156144672423,-0.07551569916135761,0.877756394683655,0.7059187855433083,0.11805768792922726,0.037595407550113945,0.014749039959362243,0.1176897235312252,0.16647702346119136,0.1358942989106942,0.06764403087180874,0.07056418433851322,0.06362912498660461,0.18184539998053778,0.36467714944497065,0.2537304578778372,0.3456999234439391,0.4617546976271354,-0.04716090186550034,0.07537966781122794,0.43654819429914143,0.04852116221805766,0.12526943632774587,0.07092767250619393,0.09459152664225472,0.04288133757278803,-0.01268106027926791,0.13208531341442906,0.00730946760578134,0.11065151085742919,0.12679691868133353,0.17737680752194956,0.8415355704165254,0.6063637417308106,0.5015528426587513,0.6385164499038559,1.0
